id,rent_price,rent_price_by_area,sq_mt_built,sq_mt_useful,n_rooms,n_bathrooms,district,neighborhood,avg_district_rent,median_district_rent,std_district_rent,overpriced,built_year,has_lift,has_ac,has_pool,has_parking,is_furnished
20041,728,,50.0,,1,1,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,0,2007.0,True,,,True,
20040,933,,86.0,,3,2,Villa de Vallecas,Santa Eugenia,944.5976821192053,904.0,277.9307609015509,0,,True,,,False,
20039,686,,64.0,,1,1,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,0,2007.0,True,True,True,True,
20038,791,,39.0,33.0,1,1,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,0,2008.0,True,True,True,False,
20037,788,,41.0,33.0,1,1,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,0,,True,True,True,False,
20036,1311,,120.0,90.0,3,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,,True,True,True,True,
20035,1148,,90.0,,3,2,Villa de Vallecas,Casco Histórico de Vallecas,944.5976821192053,904.0,277.9307609015509,1,2000.0,True,True,,False,
20034,847,,85.0,,3,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,0,2007.0,True,True,,True,
20033,827,,74.0,,2,1,Villa de Vallecas,Casco Histórico de Vallecas,944.5976821192053,904.0,277.9307609015509,0,1998.0,True,True,,False,
20032,678,,63.0,,3,2,Villa de Vallecas,Casco Histórico de Vallecas,944.5976821192053,904.0,277.9307609015509,0,,False,,,False,
20031,1296,,153.0,135.0,4,2,Villa de Vallecas,Santa Eugenia,944.5976821192053,904.0,277.9307609015509,1,1989.0,True,True,True,True,
20030,1275,,105.0,86.0,3,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,2008.0,True,True,True,True,
20029,1092,,87.0,,2,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,,True,True,True,True,
20028,1094,,92.0,,2,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,,True,True,True,True,
20027,1006,,100.0,,3,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,,True,,True,True,
20026,1029,,77.0,,2,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,2006.0,True,,True,True,
20025,1100,,100.0,,3,2,Villa de Vallecas,Santa Eugenia,944.5976821192053,904.0,277.9307609015509,1,1987.0,True,,,True,
20024,1081,,80.0,64.0,2,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,2015.0,True,True,True,True,
20023,686,,80.0,,3,1,Villa de Vallecas,Casco Histórico de Vallecas,944.5976821192053,904.0,277.9307609015509,0,,False,,True,False,
20022,1163,,121.0,,3,2,Villa de Vallecas,Casco Histórico de Vallecas,944.5976821192053,904.0,277.9307609015509,1,,True,,,False,
20021,432,,33.0,,0,1,Villa de Vallecas,Casco Histórico de Vallecas,944.5976821192053,904.0,277.9307609015509,0,1970.0,False,True,,False,
20020,1009,,90.0,57.0,2,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,2007.0,True,,True,True,
20019,795,,96.0,80.0,1,1,Villa de Vallecas,Casco Histórico de Vallecas,944.5976821192053,904.0,277.9307609015509,0,,False,,,False,
20018,901,,79.0,,2,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,0,,True,,,True,
20017,850,,70.0,55.0,2,1,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,0,2008.0,True,True,,False,
20016,1213,,118.0,95.0,4,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,2008.0,True,,True,True,
20015,2103,,350.0,,4,3,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,,,True,True,True,
20014,1038,,77.0,62.0,2,1,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,2011.0,True,True,,True,
20013,1363,,189.0,151.0,4,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,2008.0,,True,,True,
20012,1146,,80.0,55.0,2,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,,True,,True,True,
20011,833,,70.0,,2,1,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,0,2008.0,True,,,True,
20010,583,,75.0,,0,1,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,0,,True,,,True,
20009,795,,80.0,,1,1,Villa de Vallecas,Casco Histórico de Vallecas,944.5976821192053,904.0,277.9307609015509,0,,True,,,False,
20008,1146,,80.0,55.0,2,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,,True,,True,True,
20007,1174,,107.0,86.0,3,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,2010.0,True,,,True,
20006,2103,,350.0,,4,3,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,,,True,True,True,
20005,557,,63.0,,3,1,Villa de Vallecas,Casco Histórico de Vallecas,944.5976821192053,904.0,277.9307609015509,0,1965.0,False,True,,False,
20004,994,,90.0,85.0,3,2,Villa de Vallecas,Santa Eugenia,944.5976821192053,904.0,277.9307609015509,1,1974.0,True,,,False,
20003,581,,71.0,68.0,3,1,Villa de Vallecas,Santa Eugenia,944.5976821192053,904.0,277.9307609015509,0,1968.0,False,,,False,
20002,625,,87.0,,3,1,Villa de Vallecas,Casco Histórico de Vallecas,944.5976821192053,904.0,277.9307609015509,0,1975.0,True,True,,False,
20001,850,,85.0,77.0,2,2,Villa de Vallecas,Santa Eugenia,944.5976821192053,904.0,277.9307609015509,0,1997.0,True,True,,False,
20000,1028,,95.0,66.0,2,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,2007.0,True,True,True,True,
19999,798,,95.0,,3,1,Villa de Vallecas,Casco Histórico de Vallecas,944.5976821192053,904.0,277.9307609015509,0,,False,True,,True,
19998,1655,,281.0,,3,3,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,,,,True,True,
19997,1827,,349.0,,4,3,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,,,,True,True,
19996,1340,,133.0,,3,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,,True,,,True,
19995,1325,,132.0,97.0,3,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,,True,,,True,
19994,1341,,132.0,97.0,3,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,,True,,,True,
19993,1313,,132.0,97.0,3,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,,True,,,True,
19992,1348,,132.0,95.0,3,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,,True,,,True,
19991,1351,,132.0,97.0,3,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,,True,,,True,
19990,1329,,132.0,97.0,3,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,,True,,,True,
19989,1317,,132.0,97.0,3,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,,True,,,True,
19988,1327,,135.0,98.0,3,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,,True,,,True,
19987,1619,,126.0,82.0,3,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,,True,,,True,
19986,913,,76.0,48.0,1,1,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,0,2007.0,True,,True,True,
19985,798,,70.0,62.0,2,1,Villa de Vallecas,Santa Eugenia,944.5976821192053,904.0,277.9307609015509,0,1989.0,True,,,False,
19984,850,,74.0,60.0,2,1,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,0,2009.0,True,,,True,
19983,583,,50.0,,0,1,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,0,2008.0,True,,,True,
19982,780,,51.0,50.0,1,1,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,0,2006.0,True,True,True,True,
19981,1148,,108.0,,2,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,,True,True,True,True,
19980,1006,,93.0,70.0,2,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,2007.0,True,,True,True,
19979,654,,78.0,70.0,3,1,Villa de Vallecas,Casco Histórico de Vallecas,944.5976821192053,904.0,277.9307609015509,0,,False,,,False,
19978,1092,,75.0,70.0,2,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,2007.0,True,True,True,False,
19977,590,,76.0,64.0,3,1,Villa de Vallecas,Casco Histórico de Vallecas,944.5976821192053,904.0,277.9307609015509,0,1975.0,False,,,False,
19976,884,,130.0,70.0,2,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,0,2007.0,True,True,,True,
19975,489,,50.0,,2,1,Villa de Vallecas,Casco Histórico de Vallecas,944.5976821192053,904.0,277.9307609015509,0,1955.0,False,,,False,
19974,997,,76.0,,3,1,Villa de Vallecas,Casco Histórico de Vallecas,944.5976821192053,904.0,277.9307609015509,1,2005.0,True,,,False,
19973,1323,,114.0,,3,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,2019.0,True,True,True,True,
19972,1172,,105.0,,3,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,2008.0,True,True,True,True,
19971,913,,60.0,,2,1,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,0,,True,True,,True,
19970,1058,,75.0,,2,1,Villa de Vallecas,Casco Histórico de Vallecas,944.5976821192053,904.0,277.9307609015509,1,2002.0,True,True,True,False,
19969,979,,77.0,,2,1,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,2009.0,True,,True,True,
19968,1262,,228.0,,3,3,Villa de Vallecas,Casco Histórico de Vallecas,944.5976821192053,904.0,277.9307609015509,1,1983.0,,,,False,
19967,805,,50.0,40.0,1,1,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,0,2008.0,True,True,True,True,
19966,1148,,146.0,,5,2,Villa de Vallecas,Santa Eugenia,944.5976821192053,904.0,277.9307609015509,1,,True,,,False,
19965,1225,,120.0,74.0,2,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,2008.0,True,True,True,True,
19964,766,,58.0,48.0,1,1,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,0,2007.0,True,,,True,
19963,762,,65.0,54.0,2,1,Villa de Vallecas,Casco Histórico de Vallecas,944.5976821192053,904.0,277.9307609015509,0,1971.0,False,True,,False,
19962,645,,50.0,,2,1,Villa de Vallecas,Casco Histórico de Vallecas,944.5976821192053,904.0,277.9307609015509,0,,False,True,,False,
19961,1052,,85.0,,2,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,2007.0,True,,True,True,
19960,1370,,194.0,,5,3,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,,,,True,True,
19959,780,,85.0,,3,1,Villa de Vallecas,Santa Eugenia,944.5976821192053,904.0,277.9307609015509,0,1988.0,True,True,,False,
19958,674,,61.0,,1,1,Villa de Vallecas,Casco Histórico de Vallecas,944.5976821192053,904.0,277.9307609015509,0,,True,,,False,
19957,583,,65.0,,2,1,Villa de Vallecas,Casco Histórico de Vallecas,944.5976821192053,904.0,277.9307609015509,0,,False,True,,False,
19956,833,,50.0,,1,1,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,0,2006.0,True,,True,True,
19955,913,,137.0,,3,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,0,,True,,,True,
19954,447,,49.0,40.0,0,1,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,0,2007.0,True,,True,False,
19953,891,,61.0,,1,1,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,0,,True,True,True,True,
19952,979,,72.0,,2,1,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,,True,True,True,True,
19951,904,,57.0,,1,1,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,0,,True,True,True,True,
19950,1238,,169.0,,3,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,2007.0,True,True,True,True,
19949,837,,56.0,,1,1,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,0,2006.0,True,True,True,True,
19948,494,,48.0,,2,1,Villa de Vallecas,Casco Histórico de Vallecas,944.5976821192053,904.0,277.9307609015509,0,1955.0,,,,False,
19947,910,,130.0,,4,2,Villa de Vallecas,Casco Histórico de Vallecas,944.5976821192053,904.0,277.9307609015509,0,,True,True,,False,
19946,1200,,100.0,97.0,3,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,2017.0,True,,True,True,
19945,535,,57.0,,3,1,Villa de Vallecas,Casco Histórico de Vallecas,944.5976821192053,904.0,277.9307609015509,0,,False,,,False,
19944,913,,83.0,,2,1,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,0,2008.0,True,True,,True,
19943,795,,80.0,,1,1,Villa de Vallecas,Casco Histórico de Vallecas,944.5976821192053,904.0,277.9307609015509,0,,True,,,False,
19942,1127,,83.0,58.0,2,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,2008.0,True,True,True,True,
19941,732,,84.0,,1,1,Villa de Vallecas,Casco Histórico de Vallecas,944.5976821192053,904.0,277.9307609015509,0,,True,True,,True,
19940,1009,,83.0,62.0,2,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,2009.0,True,True,True,True,
19939,1089,,96.0,77.0,3,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,2008.0,True,True,True,True,
19938,961,,91.0,,2,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,,True,,True,True,
19937,1016,,88.0,,2,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,,True,,True,True,
19936,981,,95.0,,2,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,,True,,True,True,
19935,645,,66.0,52.0,2,1,Villa de Vallecas,Casco Histórico de Vallecas,944.5976821192053,904.0,277.9307609015509,0,,False,True,,False,
19934,1299,,125.0,106.0,3,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,2012.0,True,,True,True,
19933,795,,78.0,,3,1,Villa de Vallecas,Casco Histórico de Vallecas,944.5976821192053,904.0,277.9307609015509,0,,False,,,False,
19932,948,,94.0,74.0,3,2,Villa de Vallecas,Casco Histórico de Vallecas,944.5976821192053,904.0,277.9307609015509,1,,True,,,False,
19931,913,,137.0,,3,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,0,,True,,,True,
19930,758,,53.0,39.0,1,1,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,0,2009.0,True,True,True,True,
19929,539,,55.0,,2,1,Villa de Vallecas,Casco Histórico de Vallecas,944.5976821192053,904.0,277.9307609015509,0,,False,,,False,
19928,666,,75.0,,2,1,Villa de Vallecas,Casco Histórico de Vallecas,944.5976821192053,904.0,277.9307609015509,0,,False,True,,False,
19927,634,,57.0,,2,1,Villa de Vallecas,Casco Histórico de Vallecas,944.5976821192053,904.0,277.9307609015509,0,1967.0,False,True,,False,
19926,733,,80.0,,2,2,Villa de Vallecas,Casco Histórico de Vallecas,944.5976821192053,904.0,277.9307609015509,0,,False,True,,True,
19925,985,,98.0,78.0,3,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,,True,True,,True,
19924,561,,62.0,60.0,0,1,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,0,2006.0,True,True,True,True,
19923,913,,123.0,76.0,2,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,0,2006.0,True,,True,True,
19922,1485,,200.0,150.0,4,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,,True,True,True,True,
19921,316,,40.0,25.0,0,1,Villa de Vallecas,Santa Eugenia,944.5976821192053,904.0,277.9307609015509,0,,False,True,,False,
19920,660,,80.0,64.0,3,1,Villa de Vallecas,Casco Histórico de Vallecas,944.5976821192053,904.0,277.9307609015509,0,,False,True,,False,
19919,1024,,92.0,63.0,2,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,2007.0,True,,True,True,
19918,816,,40.0,,1,1,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,0,2007.0,True,True,True,True,
19917,577,,51.0,49.0,2,1,Villa de Vallecas,Casco Histórico de Vallecas,944.5976821192053,904.0,277.9307609015509,0,,False,True,,False,
19916,489,,52.0,48.0,1,1,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,0,2006.0,True,True,True,True,
19915,816,,40.0,,1,1,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,0,2007.0,True,True,True,True,
19914,583,,50.0,43.0,2,1,Villa de Vallecas,Casco Histórico de Vallecas,944.5976821192053,904.0,277.9307609015509,0,1960.0,True,True,,False,
19913,561,,61.0,,0,1,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,0,2008.0,True,True,True,False,
19912,670,,60.0,57.0,3,1,Villa de Vallecas,Casco Histórico de Vallecas,944.5976821192053,904.0,277.9307609015509,0,1960.0,,,,False,
19911,621,,55.0,,0,1,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,0,,True,True,True,True,
19910,1052,,102.0,,3,2,Villa de Vallecas,Santa Eugenia,944.5976821192053,904.0,277.9307609015509,1,1989.0,True,True,,True,
19909,1052,,89.0,80.0,3,2,Villa de Vallecas,Santa Eugenia,944.5976821192053,904.0,277.9307609015509,1,1975.0,True,True,,True,
19908,1089,,91.0,73.0,3,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,2008.0,True,,True,True,
19907,1299,,134.0,80.0,3,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,1,2015.0,True,True,True,False,
19906,891,,61.0,,1,1,Villa de Vallecas,Ensanche de Vallecas - La Gavia,944.5976821192053,904.0,277.9307609015509,0,,True,True,True,False,
19905,945,,123.0,110.0,2,2,Usera,Orcasitas,860.9784482758621,780.0,280.6816335120095,1,2003.0,True,True,True,False,
19904,861,,76.0,62.0,2,1,Usera,San Fermín,860.9784482758621,780.0,280.6816335120095,1,,True,True,True,True,
19903,1122,,150.0,120.0,3,2,Usera,San Fermín,860.9784482758621,780.0,280.6816335120095,1,2007.0,,True,,False,
19902,1092,,83.0,67.0,2,2,Usera,Moscardó,860.9784482758621,780.0,280.6816335120095,1,,True,True,,False,
19901,581,,67.0,55.0,2,1,Usera,San Fermín,860.9784482758621,780.0,280.6816335120095,0,,True,,,False,
19900,871,,70.0,,2,1,Usera,Orcasitas,860.9784482758621,780.0,280.6816335120095,1,2008.0,True,True,True,True,
19899,1061,,89.0,83.0,2,2,Usera,San Fermín,860.9784482758621,780.0,280.6816335120095,1,,True,True,True,True,
19898,1148,,100.0,,3,2,Usera,San Fermín,860.9784482758621,780.0,280.6816335120095,1,,True,,True,True,
19897,851,,69.0,65.0,3,1,Usera,Pradolongo,860.9784482758621,780.0,280.6816335120095,0,1955.0,False,True,True,False,
19896,702,,59.0,47.0,2,1,Usera,Zofío,860.9784482758621,780.0,280.6816335120095,0,,False,True,,True,
19895,1213,,100.0,91.0,3,2,Usera,San Fermín,860.9784482758621,780.0,280.6816335120095,1,1980.0,True,True,,True,
19894,614,,61.0,50.0,3,1,Usera,Almendrales,860.9784482758621,780.0,280.6816335120095,0,,False,,,False,
19893,1024,,89.0,74.0,2,2,Usera,San Fermín,860.9784482758621,780.0,280.6816335120095,1,2001.0,True,True,,True,
